Date,Rolling_Volatility,Rolling_VaR_95
2025-06-20,0.10030915963184839,-0.01003818060488546
2025-06-23,0.10083588755765412,-0.01003818060488546
2025-06-24,0.10132877172490476,-0.01003818060488546
2025-06-25,0.10370341537455859,-0.010220689972339193
2025-06-26,0.10377569628623359,-0.010220689972339193
2025-06-27,0.10307657558566798,-0.01003818060488546
2025-06-30,0.10311219789070976,-0.01003818060488546
2025-07-01,0.1037071273249285,-0.01003818060488546
2025-07-02,0.10369924672890776,-0.01003818060488546
2025-07-03,0.10347542672147794,-0.01003818060488546
2025-07-04,0.10217417440599819,-0.01003818060488546
2025-07-07,0.10059161657503031,-0.01003818060488546
2025-07-08,0.10042805584508877,-0.01003818060488546
2025-07-09,0.10037314291806027,-0.01003818060488546
2025-07-10,0.10042335069718208,-0.01003818060488546
2025-07-11,0.1004988926132302,-0.01003818060488546
2025-07-14,0.09988832319632758,-0.01003818060488546
2025-07-15,0.09972564043965036,-0.01003818060488546
2025-07-16,0.10138988178924237,-0.01003818060488546
2025-07-17,0.10135864182779651,-0.01003818060488546
2025-07-18,0.09881327693288953,-0.01003818060488546
2025-07-21,0.09860018692779068,-0.00990605447766836
2025-07-22,0.09829557573881269,-0.00990605447766836
2025-07-23,0.09825112182298125,-0.00990605447766836
2025-07-24,0.09775766860364604,-0.00990605447766836
2025-07-25,0.09595375707897096,-0.00990605447766836
2025-07-28,0.09885627584994679,-0.00990605447766836
2025-07-29,0.0973437232026464,-0.00990605447766836
2025-07-30,0.09728115515360247,-0.00990605447766836
2025-07-31,0.09727767491308938,-0.00990605447766836
2025-08-01,0.09798753186784917,-0.01003818060488546
2025-08-04,0.09807152829118161,-0.01003818060488546
2025-08-05,0.09791064197205085,-0.01003818060488546
2025-08-06,0.09765226435197764,-0.01003818060488546
2025-08-07,0.09914142637019446,-0.01003818060488546
2025-08-08,0.0985861403392779,-0.01003818060488546
2025-08-11,0.09847062538006367,-0.01003818060488546
2025-08-12,0.09838823416649847,-0.01003818060488546
2025-08-13,0.09964874895472838,-0.01003818060488546
2025-08-14,0.10029408062573776,-0.01003818060488546
2025-08-15,0.10041985103834251,-0.01003818060488546
2025-08-18,0.10002358369107382,-0.01003818060488546
2025-08-19,0.09862098862809511,-0.01003818060488546
2025-08-20,0.0998711701295069,-0.01003818060488546
2025-08-21,0.09970635378022859,-0.01003818060488546
2025-08-22,0.09996710722750131,-0.01003818060488546
2025-08-25,0.09902018513223015,-0.01003818060488546
2025-08-26,0.09922640518570154,-0.00990605447766836
2025-08-27,0.09829384461425379,-0.00990605447766836
2025-08-28,0.09910773368690942,-0.00990605447766836
2025-08-29,0.09914632529408933,-0.00990605447766836
2025-09-01,0.09455867345105534,-0.00990605447766836
2025-09-02,0.09421216245022032,-0.00990605447766836
2025-09-03,0.09435572201207577,-0.00990605447766836
2025-09-04,0.09494255337067409,-0.00990605447766836
2025-09-05,0.09560947500206728,-0.00990605447766836
2025-09-08,0.09319973912523706,-0.00990605447766836
2025-09-09,0.09416188810897898,-0.00990605447766836
2025-09-10,0.09416608580688025,-0.009626533438619666
2025-09-11,0.09437351295072262,-0.009626533438619666
2025-09-12,0.09397643597675838,-0.009626533438619666
2025-09-15,0.09775716826725937,-0.00990605447766836
2025-09-16,0.09823930746608023,-0.00990605447766836
2025-09-17,0.09665136205350247,-0.01003818060488546
2025-09-18,0.09773267085924373,-0.01003818060488546
2025-09-19,0.09911477287304178,-0.010053497949662838
2025-09-22,0.10281721457292796,-0.010053497949662838
2025-09-23,0.10302901999546163,-0.010053497949662838
2025-09-24,0.10304371958354241,-0.010053497949662838
2025-09-25,0.10308950639692942,-0.010053497949662838
2025-09-26,0.1031984116750902,-0.010053497949662838
2025-09-29,0.10510802574336593,-0.010053497949662838
2025-09-30,0.10651215200489014,-0.010053497949662838
2025-10-01,0.10643715375672919,-0.010053497949662838
2025-10-02,0.1053428264494194,-0.010053497949662838
2025-10-03,0.10452178587739866,-0.010053497949662838
2025-10-06,0.10493226753478897,-0.010053497949662838
2025-10-07,0.10518309404591746,-0.010053497949662838
2025-10-08,0.10567269833768014,-0.010053497949662838
2025-10-09,0.10585787927655237,-0.010053497949662838
2025-10-10,0.10577837600434986,-0.010053497949662838
2025-10-13,0.10464116609175529,-0.010053497949662838
2025-10-14,0.10494852115413718,-0.010053497949662838
2025-10-15,0.10414654487733478,-0.010053497949662838
2025-10-16,0.10440654360796725,-0.010053497949662838
2025-10-17,0.10567936691042598,-0.010053497949662838
2025-10-20,0.10588713799122965,-0.010053497949662838
2025-10-21,0.10577592682805326,-0.010053497949662838
2025-10-22,0.10721138036982196,-0.010220689972339193
2025-10-23,0.10423758626718012,-0.010220689972339193
2025-10-24,0.10456626615610225,-0.010220689972339193
2025-10-27,0.10633091803968026,-0.010220689972339193
2025-10-28,0.1065014273468012,-0.010220689972339193
2025-10-29,0.10435822867395717,-0.010220689972339193
2025-10-30,0.10670797110995453,-0.010220689972339193
2025-10-31,0.10882976346883293,-0.010220689972339193
2025-11-03,0.10935690805589941,-0.010220689972339193
2025-11-04,0.10870913941989206,-0.010220689972339193
2025-11-05,0.10954876606711599,-0.010220689972339193
2025-11-06,0.10963854594813742,-0.010220689972339193
2025-11-07,0.10999630115518223,-0.010220689972339193
2025-11-10,0.11070635323294471,-0.010220689972339193
2025-11-11,0.11040243663923172,-0.010220689972339193
2025-11-12,0.11046441709293005,-0.010220689972339193
2025-11-13,0.11140295866064982,-0.010220689972339193
2025-11-14,0.1111477521821696,-0.010220689972339193
2025-11-17,0.11361494851401606,-0.010416946747326194
2025-11-18,0.11362329959170915,-0.010416946747326194
2025-11-19,0.11332416756867196,-0.010416946747326194
2025-11-20,0.11378445326751924,-0.010416946747326194
2025-11-21,0.1140868599683871,-0.010416946747326194
2025-11-24,0.1138324672819416,-0.010321007585168861
2025-11-25,0.11333917721593993,-0.010321007585168861
2025-11-26,0.11325716416813911,-0.01023231124062123
2025-11-27,0.1164184576468509,-0.010722416322784947
2025-11-28,0.11653390157995339,-0.010722416322784947
2025-12-01,0.11902740138819912,-0.01023231124062123
2025-12-02,0.11890590148057849,-0.01023231124062123
2025-12-03,0.11803001400397031,-0.01023231124062123
2025-12-04,0.11812048947657365,-0.01023231124062123
2025-12-05,0.11727681255965966,-0.01023231124062123
2025-12-08,0.11721920555109758,-0.01023231124062123
2025-12-09,0.11707703822171384,-0.01023231124062123
2025-12-10,0.11724488043080145,-0.01023231124062123
2025-12-11,0.11635183395694577,-0.01023231124062123
2025-12-12,0.11566882341911236,-0.01023231124062123
2025-12-15,0.11303085336404647,-0.01023231124062123
2025-12-16,0.11097881233794361,-0.01023231124062123
2025-12-17,0.10947385368559066,-0.01023231124062123
2025-12-18,0.10344202758573512,-0.01023231124062123
2025-12-19,0.10356604688006478,-0.01023231124062123
2025-12-22,0.1041991751977108,-0.01023231124062123
2025-12-23,0.1058437972317116,-0.01023231124062123
2025-12-24,0.10441622595616837,-0.01023231124062123
2025-12-25,0.1024601620839488,-0.01023231124062123
2025-12-26,0.10052458646157834,-0.01023231124062123
2025-12-29,0.10029380500258714,-0.01023231124062123
2025-12-30,0.10369305602885893,-0.010722416322784947
2025-12-31,0.10345384144518094,-0.010722416322784947
